Stn Id,Station,Region,Date,DayofYear,CIMIS Eto,Precip,SolRatio,Avg Vap,Max Air Temp ,Min Air Temp,Avg Air Temp,Max Rel Hum,Min Rel Hum,Avg Rel Hum,Dew Pt ,Avg wSpd,Wnd Run,Avg Soil Temp
6,Davis,Sacramento Valley,29/12/2008,364.00,0.04,0.00,0.54,8.90,60.70,33.80,45.70,93.00,64.00,85.00,41.60,3.40,81.80,49.60
6,Davis,Sacramento Valley,30/12/2008,365.00,0.03,0.00,0.53,8.10,51.30,37.40,42.50,93.00,76.00,88.00,39.20,4.50,108.00,49.70
6,Davis,Sacramento Valley,31/12/2008,366.00,0.00,0.01,0.15,7.50,41.30,36.90,38.90,94.00,93.00,94.00,37.20,3.20,77.90,49.70
6,Davis,Sacramento Valley,01/01/2009,1.00,0.00,0.00,0.08,7.80,42.00,38.40,39.80,94.00,88.00,93.00,38.00,3.20,77.00,49.70
6,Davis,Sacramento Valley,02/01/2009,2.00,0.00,0.00,0.12,8.60,49.40,37.50,43.30,92.00,85.00,90.00,40.70,8.10,195.90,49.70
6,Davis,Sacramento Valley,03/01/2009,3.00,0.08,0.00,0.60,4.90,50.30,29.10,39.80,90.00,35.00,58.00,26.40,9.60,232.00,44.70
6,Davis,Sacramento Valley,04/01/2009,4.00,0.04,0.00,0.55,5.20,49.00,25.90,36.70,89.00,48.00,70.00,27.80,3.80,91.10,45.10
6,Davis,Sacramento Valley,05/01/2009,5.00,0.00,0.05,0.12,7.40,43.20,37.70,40.60,92.00,76.00,87.00,36.90,3.90,95.10,47.70
6,Davis,Sacramento Valley,06/01/2009,6.00,0.04,0.00,0.53,7.60,55.10,33.60,42.00,93.00,66.00,84.00,37.60,3.50,83.50,48.20
6,Davis,Sacramento Valley,07/01/2009,7.00,0.00,0.00,0.13,7.50,43.30,30.90,38.90,94.00,88.00,93.00,37.10,3.70,88.40,48.00
6,Davis,Sacramento Valley,08/01/2009,8.00,0.01,0.00,0.16,8.00,45.40,32.20,41.60,93.00,82.00,89.00,38.70,4.80,116.40,48.60
6,Davis,Sacramento Valley,09/01/2009,9.00,0.11,0.00,0.60,5.40,60.20,36.40,48.90,81.00,26.00,46.00,29.20,10.80,260.00,48.30
6,Davis,Sacramento Valley,10/01/2009,10.00,0.05,0.00,0.60,6.20,58.90,26.10,40.80,94.00,38.00,72.00,32.40,2.70,64.40,--
6,Davis,Sacramento Valley,11/01/2009,11.00,0.05,0.00,0.60,6.60,61.70,26.10,42.10,92.00,42.00,73.00,34.00,2.90,69.70,--
6,Davis,Sacramento Valley,12/01/2009,12.00,0.11,0.00,0.56,8.20,72.60,34.30,53.00,92.00,32.00,60.00,39.50,7.60,184.60,48.30
6,Davis,Sacramento Valley,13/01/2009,13.00,0.06,0.00,0.60,7.90,67.30,33.20,47.20,93.00,38.00,71.00,38.30,2.60,61.90,48.80
6,Davis,Sacramento Valley,14/01/2009,14.00,0.06,0.00,0.60,7.40,65.30,30.70,45.60,93.00,34.00,72.00,36.90,2.20,52.90,48.40
6,Davis,Sacramento Valley,15/01/2009,15.00,0.06,0.00,0.61,7.00,64.60,33.80,46.10,92.00,35.00,66.00,35.50,2.90,69.80,48.40
6,Davis,Sacramento Valley,16/01/2009,16.00,0.06,0.00,0.59,7.20,65.50,30.70,46.60,91.00,34.00,67.00,36.20,2.50,61.30,48.30
6,Davis,Sacramento Valley,17/01/2009,17.00,0.06,0.00,0.59,7.20,70.60,32.20,46.60,90.00,28.00,67.00,36.10,2.10,51.00,48.30
6,Davis,Sacramento Valley,18/01/2009,18.00,0.08,0.00,0.61,6.30,67.20,33.40,48.00,85.00,26.00,56.00,32.90,4.80,114.80,48.40
6,Davis,Sacramento Valley,19/01/2009,19.00,0.07,0.00,0.60,6.30,65.50,32.50,46.20,80.00,33.00,59.00,32.60,3.10,75.30,48.10
6,Davis,Sacramento Valley,20/01/2009,20.00,0.08,0.00,0.60,6.10,66.60,34.90,48.70,75.00,27.00,52.00,32.00,4.80,116.00,48.20
6,Davis,Sacramento Valley,21/01/2009,21.00,0.02,0.13,0.17,8.20,57.50,39.80,48.80,89.00,52.00,70.00,39.30,2.80,68.50,48.50
6,Davis,Sacramento Valley,22/01/2009,22.00,0.01,0.65,0.15,11.20,53.80,46.70,49.90,93.00,87.00,91.00,47.40,3.70,88.80,49.60
6,Davis,Sacramento Valley,23/01/2009,23.00,0.01,0.11,0.15,11.90,54.30,49.20,51.50,94.00,86.00,91.00,49.10,4.90,118.40,50.70
6,Davis,Sacramento Valley,24/01/2009,24.00,0.06,0.05,0.47,10.90,59.20,43.30,51.70,94.00,70.00,83.00,46.80,8.10,196.20,51.60
6,Davis,Sacramento Valley,25/01/2009,25.00,0.05,0.00,0.54,7.30,56.60,33.40,44.10,92.00,49.00,75.00,36.60,3.80,90.80,51.20
6,Davis,Sacramento Valley,26/01/2009,26.00,0.08,0.00,0.61,6.30,53.40,34.20,44.00,89.00,42.00,64.00,32.80,8.60,207.30,50.30
6,Davis,Sacramento Valley,27/01/2009,27.00,0.08,0.00,0.61,4.40,54.60,32.70,42.20,78.00,28.00,48.00,24.10,7.00,168.30,48.50
6,Davis,Sacramento Valley,28/01/2009,28.00,0.08,0.00,0.61,6.30,61.80,31.90,45.40,86.00,41.00,61.00,32.80,6.60,158.40,47.60
6,Davis,Sacramento Valley,29/01/2009,29.00,0.07,0.00,0.62,7.10,61.20,33.10,46.60,91.00,43.00,66.00,35.90,3.60,86.60,48.90
6,Davis,Sacramento Valley,30/01/2009,30.00,0.06,0.14,0.60,7.70,66.70,30.30,45.30,94.00,38.00,74.00,37.70,1.90,45.50,48.90
6,Davis,Sacramento Valley,31/01/2009,31.00,0.07,0.00,0.61,8.10,69.80,34.70,49.00,93.00,33.00,68.00,39.00,3.00,71.40,49.20
6,Davis,Sacramento Valley,01/02/2009,32.00,0.10,0.00,0.62,6.20,66.10,34.60,48.80,91.00,24.00,52.00,32.20,5.70,137.00,49.30
6,Davis,Sacramento Valley,02/02/2009,33.00,0.07,0.00,0.59,7.70,64.90,32.80,47.20,90.00,45.00,69.00,37.70,2.90,69.90,49.10
6,Davis,Sacramento Valley,03/02/2009,34.00,0.07,0.00,0.60,7.50,67.30,33.40,49.00,83.00,40.00,63.00,37.10,3.30,79.70,49.20
6,Davis,Sacramento Valley,04/02/2009,35.00,0.05,0.00,0.42,8.00,65.00,36.30,49.30,82.00,42.00,67.00,38.70,3.00,71.70,49.40
6,Davis,Sacramento Valley,05/02/2009,36.00,0.03,0.15,0.23,10.10,57.30,45.70,51.00,91.00,56.00,79.00,44.80,6.20,148.60,50.20
6,Davis,Sacramento Valley,06/02/2009,37.00,0.01,0.52,0.17,10.70,56.20,46.80,49.30,92.00,76.00,89.00,46.30,4.20,101.90,50.80
6,Davis,Sacramento Valley,07/02/2009,38.00,0.04,0.00,0.42,9.40,61.10,39.60,48.20,93.00,68.00,82.00,42.90,4.70,114.50,51.00
6,Davis,Sacramento Valley,08/02/2009,39.00,0.05,0.03,0.35,8.30,54.20,35.50,46.20,90.00,64.00,78.00,39.60,8.30,201.20,50.70
6,Davis,Sacramento Valley,09/02/2009,40.00,0.07,0.00,0.62,6.10,55.30,32.00,43.30,87.00,40.00,64.00,31.90,3.80,91.30,50.10
6,Davis,Sacramento Valley,10/02/2009,41.00,0.07,0.02,0.49,6.20,52.90,28.60,41.80,89.00,44.00,69.00,32.30,5.90,142.10,49.40
6,Davis,Sacramento Valley,11/02/2009,42.00,0.02,0.46,0.21,8.30,49.80,39.60,43.60,90.00,77.00,86.00,39.70,6.30,151.80,49.40
6,Davis,Sacramento Valley,12/02/2009,43.00,0.02,0.00,0.26,8.00,51.00,39.20,43.70,91.00,65.00,82.00,38.70,4.90,118.70,49.30
6,Davis,Sacramento Valley,13/02/2009,44.00,0.04,0.49,0.33,7.80,49.40,37.70,42.90,90.00,69.00,83.00,38.00,8.30,200.60,49.40
6,Davis,Sacramento Valley,14/02/2009,45.00,0.05,0.03,0.36,8.20,53.20,36.20,45.40,91.00,64.00,79.00,39.30,7.60,183.90,49.20
6,Davis,Sacramento Valley,15/02/2009,46.00,0.02,0.66,0.11,8.30,48.30,43.00,45.90,93.00,67.00,79.00,39.80,8.30,201.40,49.40
6,Davis,Sacramento Valley,16/02/2009,47.00,0.04,0.42,0.27,8.90,53.90,43.00,46.90,93.00,64.00,81.00,41.40,8.80,212.90,49.30
6,Davis,Sacramento Valley,17/02/2009,48.00,0.02,0.75,0.22,9.30,52.00,44.00,46.00,92.00,83.00,88.00,42.70,8.90,213.60,49.50
6,Davis,Sacramento Valley,18/02/2009,49.00,0.04,0.00,0.39,9.30,54.90,40.50,46.90,93.00,73.00,85.00,42.70,4.50,108.60,49.90
6,Davis,Sacramento Valley,19/02/2009,50.00,0.07,0.00,0.59,8.70,60.70,35.70,47.20,90.00,59.00,79.00,41.00,3.80,91.50,50.30
6,Davis,Sacramento Valley,20/02/2009,51.00,0.08,0.00,0.56,8.90,62.20,40.90,49.50,89.00,52.00,74.00,41.60,5.20,125.30,50.70
6,Davis,Sacramento Valley,21/02/2009,52.00,0.05,0.00,0.42,9.70,60.10,37.10,49.80,93.00,61.00,79.00,43.60,2.70,65.10,50.80
6,Davis,Sacramento Valley,22/02/2009,53.00,0.00,1.84,0.08,12.20,54.50,50.50,52.60,94.00,82.00,90.00,49.90,10.30,248.70,52.10
6,Davis,Sacramento Valley,23/02/2009,54.00,0.02,0.19,0.18,13.30,59.20,52.80,55.40,94.00,81.00,89.00,52.10,8.50,205.20,53.20
6,Davis,Sacramento Valley,24/02/2009,55.00,0.09,0.00,0.59,10.00,61.10,47.60,53.20,91.00,54.00,72.00,44.60,5.20,125.50,53.90
6,Davis,Sacramento Valley,25/02/2009,56.00,0.07,0.00,0.43,10.10,60.70,43.80,52.30,87.00,61.00,75.00,44.70,7.20,174.20,54.00
6,Davis,Sacramento Valley,26/02/2009,57.00,0.07,0.00,0.44,10.70,63.40,41.40,52.90,93.00,57.00,79.00,46.40,5.80,140.90,54.40
6,Davis,Sacramento Valley,27/02/2009,58.00,0.07,0.00,0.50,8.40,58.90,34.20,45.40,93.00,56.00,81.00,39.90,3.60,86.80,53.60
6,Davis,Sacramento Valley,28/02/2009,59.00,0.05,0.00,0.34,9.70,60.30,40.50,50.60,91.00,59.00,77.00,43.60,3.50,85.20,53.30
6,Davis,Sacramento Valley,01/03/2009,60.00,0.01,0.54,0.08,11.80,56.10,49.60,53.00,93.00,79.00,86.00,48.90,7.10,172.40,53.90
6,Davis,Sacramento Valley,02/03/2009,61.00,0.04,0.43,0.25,12.10,59.70,49.10,54.40,92.00,69.00,84.00,49.60,10.50,254.30,54.60
6,Davis,Sacramento Valley,03/03/2009,62.00,0.03,0.55,0.24,9.80,53.40,46.10,48.70,90.00,77.00,84.00,44.10,8.10,196.60,54.40
6,Davis,Sacramento Valley,04/03/2009,63.00,0.07,0.05,0.48,8.20,53.80,37.80,45.70,90.00,61.00,79.00,39.50,5.20,125.90,53.70
6,Davis,Sacramento Valley,05/03/2009,64.00,0.08,0.00,0.52,8.40,56.40,40.20,46.70,91.00,58.00,77.00,40.00,4.80,115.90,53.40
6,Davis,Sacramento Valley,06/03/2009,65.00,0.10,0.00,0.61,7.40,57.20,37.30,46.90,88.00,40.00,68.00,36.90,3.50,84.30,53.30
6,Davis,Sacramento Valley,07/03/2009,66.00,0.11,0.00,0.63,7.60,60.80,36.50,47.70,86.00,43.00,67.00,37.30,4.70,114.30,53.00
6,Davis,Sacramento Valley,08/03/2009,67.00,0.09,0.00,0.58,8.60,59.60,36.30,48.30,91.00,56.00,75.00,40.70,5.30,127.60,53.40
6,Davis,Sacramento Valley,09/03/2009,68.00,0.12,0.00,0.65,4.80,55.10,32.70,44.40,81.00,22.00,48.00,26.10,4.80,115.60,53.10
6,Davis,Sacramento Valley,10/03/2009,69.00,0.11,0.00,0.64,5.50,58.80,32.30,44.20,83.00,30.00,56.00,29.30,5.10,124.20,52.40
6,Davis,Sacramento Valley,11/03/2009,70.00,0.10,0.00,0.63,6.50,63.10,30.20,45.80,91.00,31.00,62.00,33.50,2.90,70.30,52.10
6,Davis,Sacramento Valley,12/03/2009,71.00,0.13,0.00,0.64,7.20,69.10,32.70,49.70,88.00,27.00,59.00,36.00,4.00,97.00,52.20
6,Davis,Sacramento Valley,13/03/2009,72.00,0.12,0.00,0.64,8.10,68.40,34.20,50.30,92.00,33.00,66.00,39.20,4.00,97.00,52.60
6,Davis,Sacramento Valley,14/03/2009,73.00,0.11,0.00,0.55,8.10,58.80,41.60,49.20,84.00,52.00,68.00,39.10,8.00,193.20,53.40
6,Davis,Sacramento Valley,15/03/2009,74.00,0.05,0.00,0.22,10.60,59.80,46.30,52.00,91.00,69.00,80.00,46.20,9.30,223.70,53.50
6,Davis,Sacramento Valley,16/03/2009,75.00,0.09,0.00,0.40,11.70,64.60,50.90,56.40,88.00,64.00,75.00,48.60,8.80,211.50,54.40
6,Davis,Sacramento Valley,17/03/2009,76.00,0.11,0.00,0.59,11.00,66.50,46.20,55.90,91.00,52.00,72.00,47.00,4.20,100.80,55.30
6,Davis,Sacramento Valley,18/03/2009,77.00,0.13,0.00,0.61,10.00,72.10,42.40,56.70,90.00,37.00,64.00,44.60,4.10,97.90,55.40
6,Davis,Sacramento Valley,19/03/2009,78.00,0.13,0.00,0.59,11.10,77.50,32.00,65.10,88.00,32.00,52.00,47.30,3.50,83.70,56.50
6,Davis,Sacramento Valley,20/03/2009,79.00,0.13,0.00,0.62,11.40,75.20,43.00,57.30,92.00,39.00,71.00,48.10,4.00,95.80,56.50
6,Davis,Sacramento Valley,21/03/2009,80.00,0.07,0.00,0.31,10.00,60.30,46.20,51.30,85.00,62.00,77.00,44.50,9.50,230.40,56.30
6,Davis,Sacramento Valley,22/03/2009,81.00,0.13,0.00,0.55,6.20,58.00,37.10,47.50,79.00,35.00,55.00,32.30,8.40,201.60,55.20
6,Davis,Sacramento Valley,23/03/2009,82.00,0.18,0.00,0.63,4.60,59.80,38.40,47.70,65.00,24.00,41.00,25.20,9.50,229.10,53.60
6,Davis,Sacramento Valley,24/03/2009,83.00,0.16,0.00,0.63,6.90,69.70,38.00,53.90,76.00,26.00,49.00,35.00,5.80,141.20,53.50
6,Davis,Sacramento Valley,25/03/2009,84.00,0.14,0.00,0.56,8.50,72.60,40.40,56.40,81.00,32.00,55.00,40.40,4.50,109.60,54.20
6,Davis,Sacramento Valley,26/03/2009,85.00,0.21,0.00,0.61,9.10,74.60,43.40,60.40,83.00,28.00,51.00,42.00,8.20,198.70,55.10
6,Davis,Sacramento Valley,27/03/2009,86.00,0.24,0.00,0.63,7.90,78.80,51.40,64.90,66.00,20.00,38.00,38.40,10.40,250.20,56.10
6,Davis,Sacramento Valley,28/03/2009,87.00,0.18,0.00,0.63,9.70,78.80,46.20,61.70,82.00,27.00,52.00,43.80,5.40,130.70,56.70
6,Davis,Sacramento Valley,29/03/2009,88.00,0.29,0.00,0.65,4.60,62.80,43.10,54.70,74.00,14.00,32.00,25.20,14.90,360.30,56.20
6,Davis,Sacramento Valley,30/03/2009,89.00,0.26,0.00,0.64,4.00,68.90,44.30,54.80,42.00,14.00,27.00,21.70,14.20,341.80,54.40
6,Davis,Sacramento Valley,31/03/2009,90.00,0.17,0.00,0.60,7.20,74.60,35.60,55.20,76.00,22.00,49.00,36.20,5.30,126.70,54.40
6,Davis,Sacramento Valley,01/04/2009,91.00,0.23,0.00,0.61,7.90,75.70,47.80,61.40,76.00,25.00,43.00,38.60,9.60,230.60,55.70
6,Davis,Sacramento Valley,02/04/2009,92.00,0.16,0.00,0.59,8.20,72.00,38.30,55.10,88.00,25.00,55.00,39.40,5.90,141.90,56.10
6,Davis,Sacramento Valley,03/04/2009,93.00,0.24,0.00,0.64,4.20,66.40,38.50,53.70,75.00,15.00,30.00,23.00,10.80,260.30,55.50
6,Davis,Sacramento Valley,04/04/2009,94.00,0.21,0.00,0.66,3.80,67.20,42.10,54.40,50.00,14.00,26.00,20.30,8.60,206.50,54.90
6,Davis,Sacramento Valley,05/04/2009,95.00,0.18,0.00,0.64,5.40,74.10,33.30,54.60,70.00,17.00,37.00,28.80,4.20,101.00,54.80
6,Davis,Sacramento Valley,06/04/2009,96.00,0.20,0.00,0.62,5.70,80.70,43.30,61.20,56.00,10.00,31.00,30.30,5.20,125.80,55.80
6,Davis,Sacramento Valley,07/04/2009,97.00,0.06,0.31,0.21,8.90,61.60,45.10,51.90,90.00,44.00,68.00,41.60,5.70,137.20,55.90
6,Davis,Sacramento Valley,08/04/2009,98.00,0.11,0.19,0.46,10.60,61.80,45.20,52.80,92.00,58.00,78.00,46.00,7.20,173.90,55.70
6,Davis,Sacramento Valley,09/04/2009,99.00,0.04,0.06,0.21,10.60,54.90,49.00,51.30,91.00,71.00,82.00,46.10,6.10,147.20,56.10
6,Davis,Sacramento Valley,10/04/2009,100.00,0.12,0.00,0.50,9.60,62.50,41.60,52.00,93.00,49.00,72.00,43.40,5.20,126.50,56.00
6,Davis,Sacramento Valley,11/04/2009,101.00,0.15,0.00,0.61,9.00,67.30,37.80,53.20,91.00,40.00,65.00,41.80,4.30,104.30,56.30
6,Davis,Sacramento Valley,12/04/2009,102.00,0.16,0.00,0.61,10.80,72.60,41.60,56.40,93.00,39.00,70.00,46.60,4.40,106.70,57.30
6,Davis,Sacramento Valley,13/04/2009,103.00,0.16,0.00,0.58,10.60,72.80,43.00,57.30,92.00,42.00,66.00,46.20,5.00,120.50,58.20
6,Davis,Sacramento Valley,14/04/2009,104.00,0.26,0.00,0.59,3.60,62.20,39.00,51.30,44.00,13.00,28.00,19.60,13.30,321.10,57.10
6,Davis,Sacramento Valley,15/04/2009,105.00,0.22,0.00,0.64,4.70,65.30,39.50,52.20,79.00,17.00,35.00,25.40,9.00,218.20,55.40
6,Davis,Sacramento Valley,16/04/2009,106.00,0.20,0.00,0.64,6.60,74.50,32.80,54.10,88.00,11.00,46.00,33.80,5.80,138.90,--
6,Davis,Sacramento Valley,17/04/2009,107.00,0.18,0.00,0.61,9.20,78.70,37.50,58.00,88.00,25.00,56.00,42.50,3.80,92.70,56.80
6,Davis,Sacramento Valley,18/04/2009,108.00,0.20,0.00,0.63,10.70,85.40,43.80,64.60,93.00,20.00,51.00,46.20,4.30,103.50,56.50
6,Davis,Sacramento Valley,19/04/2009,109.00,0.19,0.00,0.62,11.60,89.10,47.40,68.70,84.00,22.00,49.00,48.50,2.70,65.90,58.90
6,Davis,Sacramento Valley,20/04/2009,110.00,0.23,0.00,0.64,11.20,93.10,55.40,74.20,72.00,17.00,39.00,47.40,4.00,96.80,60.70
6,Davis,Sacramento Valley,21/04/2009,111.00,0.22,0.00,0.62,12.20,94.30,54.30,75.40,78.00,19.00,41.00,49.80,3.80,91.20,62.30
6,Davis,Sacramento Valley,22/04/2009,112.00,0.24,0.00,0.62,10.70,93.40,51.90,71.30,76.00,14.00,41.00,46.20,5.40,131.30,63.30
6,Davis,Sacramento Valley,23/04/2009,113.00,0.19,0.00,0.46,8.90,71.90,51.90,60.20,73.00,28.00,50.00,41.50,9.20,222.10,63.10
6,Davis,Sacramento Valley,24/04/2009,114.00,0.21,0.00,0.55,6.70,67.90,43.30,55.50,78.00,19.00,45.00,34.30,8.30,199.50,61.60
6,Davis,Sacramento Valley,25/04/2009,115.00,0.19,0.00,0.61,8.00,70.70,38.80,54.20,88.00,34.00,56.00,38.90,6.00,145.30,58.40
6,Davis,Sacramento Valley,26/04/2009,116.00,0.17,0.00,0.60,8.30,71.90,39.50,55.10,87.00,25.00,56.00,39.60,6.30,151.80,--
6,Davis,Sacramento Valley,27/04/2009,117.00,0.21,0.00,0.62,8.30,64.50,43.10,53.00,79.00,42.00,60.00,39.60,13.00,313.40,--
6,Davis,Sacramento Valley,28/04/2009,118.00,0.16,0.00,0.57,6.70,63.70,37.80,50.60,79.00,32.00,53.00,34.20,5.60,134.80,--
6,Davis,Sacramento Valley,29/04/2009,119.00,0.18,0.00,0.62,7.40,67.10,39.60,52.50,85.00,31.00,55.00,36.90,5.80,139.20,--
6,Davis,Sacramento Valley,30/04/2009,120.00,0.13,0.00,0.45,7.80,68.10,41.60,55.90,79.00,31.00,51.00,38.10,4.00,97.50,--
6,Davis,Sacramento Valley,01/05/2009,121.00,0.05,0.42,0.18,10.60,61.50,52.10,56.30,91.00,48.00,68.00,46.10,6.00,144.80,--
6,Davis,Sacramento Valley,02/05/2009,122.00,0.03,0.08,0.14,13.30,60.50,53.40,56.50,90.00,75.00,86.00,52.20,5.90,142.10,--
6,Davis,Sacramento Valley,03/05/2009,123.00,0.12,0.04,0.39,13.40,67.70,50.30,59.30,90.00,60.00,78.00,52.30,8.40,203.70,60.80
6,Davis,Sacramento Valley,04/05/2009,124.00,0.08,0.02,0.25,12.80,68.10,49.20,59.10,89.00,52.00,75.00,51.00,9.30,225.60,61.10
6,Davis,Sacramento Valley,05/05/2009,125.00,0.19,0.09,0.56,15.10,73.00,54.90,63.20,93.00,50.00,76.00,55.60,9.60,230.60,--
6,Davis,Sacramento Valley,06/05/2009,126.00,0.19,0.00,0.57,14.10,76.80,50.90,63.00,89.00,54.00,72.00,53.70,8.70,210.70,--
6,Davis,Sacramento Valley,07/05/2009,127.00,0.26,0.00,0.63,8.70,80.30,45.70,64.20,92.00,15.00,42.00,40.80,7.40,177.90,--
6,Davis,Sacramento Valley,08/05/2009,128.00,0.31,0.00,0.64,7.00,84.10,52.50,68.50,68.00,12.00,29.00,35.40,8.80,213.30,62.60
6,Davis,Sacramento Valley,09/05/2009,129.00,0.25,0.00,0.62,9.30,85.70,48.80,68.20,77.00,14.00,39.00,42.60,5.50,132.30,--
6,Davis,Sacramento Valley,10/05/2009,130.00,0.26,0.00,0.62,9.20,88.40,52.10,70.80,75.00,17.00,36.00,42.40,5.80,139.80,--
6,Davis,Sacramento Valley,11/05/2009,131.00,0.25,0.00,0.61,9.40,86.00,52.20,68.20,74.00,14.00,40.00,42.90,6.10,146.10,--
6,Davis,Sacramento Valley,12/05/2009,132.00,0.22,0.00,0.62,7.70,81.40,43.90,62.80,78.00,10.00,39.00,37.80,4.40,106.30,--
6,Davis,Sacramento Valley,13/05/2009,133.00,0.28,0.00,0.59,7.00,83.70,50.80,69.00,70.00,16.00,29.00,35.50,7.60,183.50,--
6,Davis,Sacramento Valley,14/05/2009,134.00,0.22,0.00,0.59,10.80,84.50,50.90,68.90,74.00,27.00,45.00,46.60,4.30,103.80,--
6,Davis,Sacramento Valley,15/05/2009,135.00,0.29,0.00,0.61,11.10,90.80,54.00,73.10,82.00,16.00,40.00,47.30,7.20,173.50,--
6,Davis,Sacramento Valley,16/05/2009,136.00,0.25,0.00,0.61,11.50,98.00,57.30,78.20,73.00,15.00,35.00,48.20,3.80,92.90,--
6,Davis,Sacramento Valley,17/05/2009,137.00,0.27,0.00,0.61,12.50,100.10,62.40,80.60,66.00,16.00,35.00,50.50,4.60,111.10,--
6,Davis,Sacramento Valley,18/05/2009,138.00,0.23,0.00,0.55,12.70,91.70,56.60,72.00,71.00,29.00,47.00,50.90,6.00,146.00,--
6,Davis,Sacramento Valley,19/05/2009,139.00,0.26,0.00,0.61,10.30,87.80,52.10,67.10,79.00,15.00,46.00,45.40,7.50,180.10,--
6,Davis,Sacramento Valley,20/05/2009,140.00,0.23,0.00,0.62,8.80,81.00,47.40,63.40,76.00,13.00,44.00,41.30,5.60,135.50,66.40
6,Davis,Sacramento Valley,21/05/2009,141.00,0.23,0.00,0.61,9.50,86.00,44.30,65.30,82.00,16.00,45.00,43.20,4.40,105.70,65.90
6,Davis,Sacramento Valley,22/05/2009,142.00,0.23,1.22,0.60,11.20,84.70,45.40,63.70,90.00,28.00,55.00,47.40,5.90,142.00,60.40
6,Davis,Sacramento Valley,23/05/2009,143.00,0.21,0.00,0.59,11.50,74.60,50.10,60.70,82.00,45.00,63.00,48.20,8.20,199.10,63.10
6,Davis,Sacramento Valley,24/05/2009,144.00,0.20,0.00,0.59,11.30,74.20,47.80,59.20,85.00,46.00,66.00,47.80,7.10,171.60,64.10
6,Davis,Sacramento Valley,25/05/2009,145.00,0.22,0.00,0.60,11.30,85.90,44.80,64.40,87.00,26.00,55.00,47.70,4.50,108.60,65.00
6,Davis,Sacramento Valley,26/05/2009,146.00,0.26,0.00,0.59,11.00,93.70,51.30,72.80,78.00,17.00,40.00,47.10,4.90,119.20,66.10
6,Davis,Sacramento Valley,27/05/2009,147.00,0.24,0.00,0.58,13.10,94.50,56.10,74.60,73.00,23.00,45.00,51.80,4.30,103.60,67.30
6,Davis,Sacramento Valley,28/05/2009,148.00,0.24,0.00,0.59,13.20,92.30,53.10,71.10,86.00,28.00,51.00,51.90,5.20,124.40,65.10
6,Davis,Sacramento Valley,29/05/2009,149.00,0.23,0.00,0.58,12.90,85.70,52.00,67.10,81.00,36.00,57.00,51.30,6.20,149.40,67.20
6,Davis,Sacramento Valley,30/05/2009,150.00,0.22,0.00,0.58,12.90,81.40,53.10,65.20,83.00,40.00,61.00,51.30,6.10,146.70,67.80
6,Davis,Sacramento Valley,31/05/2009,151.00,0.21,0.00,0.56,12.40,81.20,50.10,63.70,86.00,37.00,62.00,50.20,6.20,149.00,68.00
6,Davis,Sacramento Valley,01/06/2009,152.00,0.18,0.00,0.48,12.80,81.20,50.20,63.50,85.00,42.00,64.00,51.10,5.80,140.00,68.00
6,Davis,Sacramento Valley,02/06/2009,153.00,0.19,0.01,0.51,12.20,80.70,51.10,65.00,85.00,34.00,58.00,49.80,5.10,123.10,68.20
6,Davis,Sacramento Valley,03/06/2009,154.00,0.21,0.00,0.50,12.80,80.60,55.50,68.20,81.00,34.00,54.00,51.20,5.70,136.80,69.00
6,Davis,Sacramento Valley,04/06/2009,155.00,0.18,0.12,0.49,12.50,74.50,52.20,62.10,88.00,39.00,66.00,50.50,7.10,171.20,68.40
6,Davis,Sacramento Valley,05/06/2009,156.00,0.21,0.02,0.56,11.30,69.70,50.80,60.90,88.00,46.00,62.00,47.80,7.40,178.70,62.50
6,Davis,Sacramento Valley,06/06/2009,157.00,0.21,0.00,0.55,11.40,76.20,53.30,63.90,79.00,39.00,56.00,48.00,6.30,151.30,65.00
6,Davis,Sacramento Valley,07/06/2009,158.00,0.23,0.00,0.58,12.00,80.40,51.90,65.50,85.00,34.00,56.00,49.40,6.50,157.00,66.60
6,Davis,Sacramento Valley,08/06/2009,159.00,0.23,0.00,0.59,11.90,78.60,51.60,63.70,83.00,37.00,59.00,49.20,7.20,172.80,67.40
6,Davis,Sacramento Valley,09/06/2009,160.00,0.22,0.00,0.56,11.80,75.80,52.60,63.00,80.00,39.00,60.00,49.00,8.30,200.00,65.90
6,Davis,Sacramento Valley,10/06/2009,161.00,0.18,0.00,0.50,12.20,74.00,55.00,63.50,77.00,46.00,61.00,49.90,6.60,159.00,67.00
6,Davis,Sacramento Valley,11/06/2009,162.00,0.23,0.00,0.58,12.30,78.60,51.30,63.90,86.00,35.00,60.00,49.90,6.80,163.80,67.70
6,Davis,Sacramento Valley,12/06/2009,163.00,0.16,0.00,0.41,12.20,74.60,51.60,63.40,87.00,43.00,61.00,49.90,6.80,163.90,62.10
6,Davis,Sacramento Valley,13/06/2009,164.00,0.23,0.00,0.58,11.70,74.80,52.50,63.90,80.00,44.00,58.00,48.70,7.30,175.60,64.60
6,Davis,Sacramento Valley,14/06/2009,165.00,0.22,0.00,0.58,11.90,77.10,49.80,63.60,86.00,38.00,59.00,49.20,5.60,135.90,65.80
6,Davis,Sacramento Valley,15/06/2009,166.00,0.21,0.00,0.56,12.50,78.70,51.60,64.90,83.00,36.00,60.00,50.50,5.90,142.60,66.80
